mc_id,lon,lat,group
mc_154.38_70.70_1.3_20231018_0,154.38,70.7,4
mc_154.42_70.19_1.3_20231018_0,154.42,70.19,4
mc_154.40_63.44_1.3_20231018_0,154.4,63.44,9
mc_154.55_63.69_1.3_20231018_0,154.55,63.69,9
mc_154.47_63.90_1.3_20231018_0,154.47,63.9,9
mc_154.55_69.83_1.3_20231018_0,154.55,69.83,4
mc_154.65_63.33_1.3_20231018_0,154.65,63.33,9
mc_154.60_63.55_1.3_20231018_0,154.6,63.55,9
mc_154.68_70.13_1.3_20231018_0,154.68,70.13,4
mc_154.69_70.32_1.3_20231018_0,154.69,70.32,4
mc_154.75_70.37_1.3_20231018_0,154.75,70.37,4
mc_154.80_69.87_1.3_20231018_0,154.8,69.87,4
mc_154.90_70.28_1.3_20231018_0,154.9,70.28,4
mc_154.94_70.51_1.3_20231018_0,154.94,70.51,4
mc_155.07_67.99_1.3_20231018_0,155.07,67.99,4
mc_155.19_69.95_1.3_20231018_0,155.19,69.95,4
mc_155.38_70.07_1.3_20231018_0,155.38,70.07,4
mc_155.49_70.69_1.3_20231018_0,155.49,70.69,4
mc_155.56_63.93_1.3_20231018_0,155.56,63.93,9
mc_155.56_70.45_1.3_20231018_0,155.56,70.45,4
mc_155.60_64.18_1.3_20231018_0,155.6,64.18,9
mc_155.62_64.08_1.3_20231018_0,155.62,64.08,9
mc_155.66_69.95_1.3_20231018_0,155.66,69.95,4
mc_155.69_61.96_1.3_20231018_0,155.69,61.96,2
mc_155.72_61.83_1.3_20231018_0,155.72,61.83,2
mc_155.76_70.32_1.3_20231018_0,155.76,70.32,4
mc_155.76_70.57_1.3_20231018_0,155.76,70.57,4
mc_155.80_70.42_1.3_20231018_0,155.8,70.42,4
mc_155.85_62.44_1.3_20231018_0,155.85,62.44,2
mc_155.88_70.80_1.3_20231018_0,155.88,70.8,4
mc_155.94_70.57_1.3_20231018_0,155.94,70.57,4
mc_156.01_71.06_1.3_20231018_0,156.01,71.06,4
mc_156.04_70.07_1.3_20231018_0,156.04,70.07,4
mc_156.12_70.18_1.3_20231018_0,156.12,70.18,4
mc_156.13_70.55_1.3_20231018_0,156.13,70.55,4
mc_156.21_70.19_1.3_20231018_0,156.21,70.19,4
mc_156.25_70.95_1.3_20231018_0,156.25,70.95,4
mc_156.26_61.98_1.3_20231018_0,156.26,61.98,2
mc_156.32_70.45_1.3_20231018_0,156.32,70.45,4
mc_156.30_69.84_1.3_20231018_0,156.3,69.84,4
mc_156.33_70.70_1.3_20231018_0,156.33,70.7,4
mc_156.54_70.32_1.3_20231018_0,156.54,70.32,4
mc_156.52_56.82_1.3_20231018_0,156.52,56.82,5
mc_156.55_56.71_1.3_20231018_0,156.55,56.71,5
mc_156.55_57.08_1.3_20231018_0,156.55,57.08,5
mc_156.57_70.82_1.3_20231018_0,156.57,70.82,4
mc_156.57_70.92_1.3_20231018_0,156.57,70.92,4
mc_156.63_56.80_1.3_20231018_0,156.63,56.8,5
mc_156.63_70.57_1.3_20231018_0,156.63,70.57,4
mc_156.67_70.20_1.3_20231018_0,156.67,70.2,4
mc_156.75_56.58_1.3_20231018_0,156.75,56.58,5
mc_156.75_56.85_1.3_20231018_0,156.75,56.85,5
mc_156.86_70.03_1.3_20231018_0,156.86,70.03,4
mc_156.82_69.78_1.3_20231018_0,156.82,69.78,4
mc_156.87_70.92_1.3_20231018_0,156.87,70.92,4
mc_156.90_70.45_1.3_20231018_0,156.9,70.45,4
mc_156.95_56.96_1.3_20231018_0,156.95,56.96,5
mc_156.97_70.31_1.3_20231018_0,156.97,70.31,4
mc_156.89_69.74_1.3_20231018_0,156.89,69.74,4
mc_157.00_62.32_1.3_20231018_0,157.0,62.32,2
mc_157.01_70.67_1.3_20231018_0,157.01,70.67,4
mc_157.10_70.07_1.3_20231018_0,157.1,70.07,4
mc_157.02_62.77_1.3_20231018_0,157.02,62.77,2
mc_157.17_62.33_1.3_20231018_0,157.17,62.33,2
mc_157.19_70.27_1.3_20231018_0,157.19,70.27,4
mc_157.26_62.77_1.3_20231018_0,157.26,62.77,2
mc_157.27_57.08_1.3_20231018_0,157.27,57.08,5
mc_157.29_69.95_1.3_20231018_0,157.29,69.95,4
mc_157.32_70.77_1.3_20231018_0,157.32,70.77,4
mc_157.36_70.11_1.3_20231018_0,157.36,70.11,4
mc_157.39_70.62_1.3_20231018_0,157.39,70.62,4
mc_157.48_62.32_1.3_20231018_0,157.48,62.32,2
mc_157.51_56.08_1.3_20231018_0,157.51,56.08,5
mc_157.51_70.56_1.3_20231018_0,157.51,70.56,4
mc_157.65_57.21_1.3_20231018_0,157.65,57.21,5
mc_157.68_56.46_1.3_20231018_0,157.68,56.46,5
mc_157.75_56.10_1.3_20231018_0,157.75,56.1,5
mc_157.87_70.78_1.3_20231018_0,157.87,70.78,4
mc_157.88_62.81_1.3_20231018_0,157.88,62.81,2
mc_157.89_62.95_1.3_20231018_0,157.89,62.95,2
mc_157.91_63.08_1.3_20231018_0,157.91,63.08,2
mc_158.01_63.20_1.3_20231018_0,158.01,63.2,2
mc_158.07_62.75_1.3_20231018_0,158.07,62.75,2
mc_158.08_70.63_1.3_20231018_0,158.08,70.63,4
mc_158.13_56.96_1.3_20231018_0,158.13,56.96,5
mc_158.14_56.58_1.3_20231018_0,158.14,56.58,5
mc_158.14_62.94_1.3_20231018_0,158.14,62.94,2
mc_158.16_57.21_1.3_20231018_0,158.16,57.21,5
mc_158.22_56.56_1.3_20231018_0,158.22,56.56,5
mc_158.26_57.20_1.3_20231018_0,158.26,57.2,5
mc_158.23_63.05_1.3_20231018_0,158.23,63.05,2
mc_158.32_56.44_1.3_20231018_0,158.32,56.44,5
mc_158.29_63.33_1.3_20231018_0,158.29,63.33,2
mc_158.35_62.00_1.3_20231018_0,158.35,62.0,7
mc_158.33_63.17_1.3_20231018_0,158.33,63.17,2
mc_158.35_62.78_1.3_20231018_0,158.35,62.78,2
mc_158.38_56.56_1.3_20231018_0,158.38,56.56,5
mc_158.40_62.94_1.3_20231018_0,158.4,62.94,2
mc_158.41_57.06_1.3_20231018_0,158.41,57.06,5
mc_158.47_57.53_1.3_20231018_0,158.47,57.53,5
mc_158.47_63.03_1.3_20231018_0,158.47,63.03,2
mc_158.48_62.20_1.3_20231018_0,158.48,62.2,7
mc_158.48_63.40_1.3_20231018_0,158.48,63.4,2
mc_158.51_56.71_1.3_20231018_0,158.51,56.71,5
mc_158.55_57.33_1.3_20231018_0,158.55,57.33,5
mc_158.55_62.71_1.3_20231018_0,158.55,62.71,2
mc_158.55_63.29_1.3_20231018_0,158.55,63.29,2
mc_158.60_56.80_1.3_20231018_0,158.6,56.8,5
mc_158.61_57.43_1.3_20231018_0,158.61,57.43,5
mc_158.62_53.81_1.3_20231018_0,158.62,53.81,3
mc_158.63_57.02_1.3_20231018_0,158.63,57.02,5
mc_158.65_56.74_1.3_20231018_0,158.65,56.74,5
mc_158.67_63.19_1.3_20231018_0,158.67,63.19,2
mc_158.68_61.96_1.3_20231018_0,158.68,61.96,7
mc_158.70_63.42_1.3_20231018_0,158.7,63.42,2
mc_158.71_63.54_1.3_20231018_0,158.71,63.54,2
mc_158.78_53.76_1.3_20231018_0,158.78,53.76,3
mc_158.79_61.90_1.3_20231018_0,158.79,61.9,7
mc_158.81_62.08_1.3_20231018_0,158.81,62.08,7
mc_158.87_63.29_1.3_20231018_0,158.87,63.29,2
mc_158.89_54.08_1.3_20231018_0,158.89,54.08,3
mc_158.95_54.96_1.3_20231018_0,158.95,54.96,9
mc_158.96_53.33_1.3_20231018_0,158.96,53.33,3
mc_158.99_53.91_1.3_20231018_0,158.99,53.91,3
mc_158.99_56.70_1.3_20231018_0,158.99,56.7,5
mc_159.01_55.08_1.3_20231018_0,159.01,55.08,9
mc_159.02_57.36_1.3_20231018_0,159.02,57.36,5
mc_159.00_63.57_1.3_20231018_0,159.0,63.57,2
mc_159.04_53.46_1.3_20231018_0,159.04,53.46,3
mc_159.05_53.53_1.3_20231018_0,159.05,53.53,3
mc_159.07_55.21_1.3_20231018_0,159.07,55.21,9
mc_159.09_56.33_1.3_20231018_0,159.09,56.33,5
mc_159.10_57.00_1.3_20231018_0,159.1,57.0,5
mc_159.14_57.96_1.3_20231018_0,159.14,57.96,5
mc_159.17_54.86_1.3_20231018_0,159.17,54.86,9
mc_159.18_57.18_1.3_20231018_0,159.18,57.18,5
mc_159.26_56.96_1.3_20231018_0,159.26,56.96,5
mc_159.27_57.58_1.3_20231018_0,159.27,57.58,5
mc_159.29_56.19_1.3_20231018_0,159.29,56.19,5
mc_159.26_62.08_1.3_20231018_0,159.26,62.08,7
mc_159.29_63.32_1.3_20231018_0,159.29,63.32,2
mc_159.38_63.58_1.3_20231018_0,159.38,63.58,2
mc_159.34_62.10_1.3_20231018_0,159.34,62.1,7
mc_159.42_55.46_1.3_20231018_0,159.42,55.46,9
mc_159.42_58.21_1.3_20231018_0,159.42,58.21,5
mc_159.43_56.45_1.3_20231018_0,159.43,56.45,5
mc_159.45_56.82_1.3_20231018_0,159.45,56.82,5
mc_159.47_56.95_1.3_20231018_0,159.47,56.95,5
mc_159.51_55.46_1.3_20231018_0,159.51,55.46,9
mc_159.53_63.33_1.3_20231018_0,159.53,63.33,2
mc_159.61_57.08_1.3_20231018_0,159.61,57.08,5
mc_159.62_56.51_1.3_20231018_0,159.62,56.51,5
mc_159.63_55.33_1.3_20231018_0,159.63,55.33,9
mc_159.63_58.71_1.3_20231018_0,159.63,58.71,5
mc_159.67_63.45_1.3_20231018_0,159.67,63.45,2
mc_159.73_62.12_1.3_20231018_0,159.73,62.12,7
mc_159.76_55.71_1.3_20231018_0,159.76,55.71,9
mc_159.76_57.33_1.3_20231018_0,159.76,57.33,5
mc_159.77_55.19_1.3_20231018_0,159.77,55.19,9
mc_159.80_58.83_1.3_20231018_0,159.8,58.83,5
mc_159.81_61.94_1.3_20231018_0,159.81,61.94,7
mc_159.85_62.29_1.3_20231018_0,159.85,62.29,7
mc_159.88_57.20_1.3_20231018_0,159.88,57.2,5
mc_159.87_63.56_1.3_20231018_0,159.87,63.56,2
mc_159.90_62.07_1.3_20231018_0,159.9,62.07,7
mc_159.94_61.96_1.3_20231018_0,159.94,61.96,7
mc_159.98_63.70_1.3_20231018_0,159.98,63.7,2
mc_16.01_40.35_1.3_20231018_0,16.01,40.35,1
mc_16.01_65.79_1.3_20231018_0,16.01,65.79,2
mc_16.04_-16.78_1.3_20231018_0,16.04,-16.78,7
mc_16.04_46.20_1.3_20231018_0,16.04,46.2,2
mc_16.05_49.59_1.3_20231018_0,16.05,49.59,2
mc_16.05_-18.12_1.3_20231018_0,16.05,-18.12,7
mc_16.06_-16.37_1.3_20231018_0,16.06,-16.37,7
mc_16.05_50.06_1.3_20231018_0,16.05,50.06,2
mc_16.06_39.85_1.3_20231018_0,16.06,39.85,1
mc_16.06_4.37_1.3_20231018_0,16.06,4.37,8
mc_16.06_4.62_1.3_20231018_0,16.06,4.62,8
mc_16.06_4.87_1.3_20231018_0,16.06,4.87,8
mc_16.06_40.22_1.3_20231018_0,16.06,40.22,1
mc_16.06_41.22_1.3_20231018_0,16.06,41.22,1
mc_16.06_49.59_1.3_20231018_0,16.06,49.59,2
mc_16.06_5.50_1.3_20231018_0,16.06,5.5,8
mc_16.06_57.21_1.3_20231018_0,16.06,57.21,2
mc_16.06_6.00_1.3_20231018_0,16.06,6.0,8
mc_16.06_60.71_1.3_20231018_0,16.06,60.71,1
mc_16.07_-17.59_1.3_20231018_0,16.07,-17.59,7
mc_16.07_-17.87_1.3_20231018_0,16.07,-17.87,7
mc_16.08_-16.49_1.3_20231018_0,16.08,-16.49,7
mc_16.08_-16.84_1.3_20231018_0,16.08,-16.84,7
mc_16.11_-22.34_1.3_20231018_0,16.11,-22.34,8
mc_16.12_-18.09_1.3_20231018_0,16.12,-18.09,7
mc_16.13_-18.11_1.3_20231018_0,16.13,-18.11,7
mc_16.15_-14.64_1.3_20231018_0,16.15,-14.64,5
mc_16.15_-19.02_1.3_20231018_0,16.15,-19.02,7
mc_16.15_40.10_1.3_20231018_0,16.15,40.1,1
mc_16.17_-17.75_1.3_20231018_0,16.17,-17.75,7
mc_16.17_-20.61_1.3_20231018_0,16.17,-20.61,9
mc_16.18_5.62_1.3_20231018_0,16.18,5.62,8
mc_16.18_5.25_1.3_20231018_0,16.18,5.25,8
mc_16.19_-16.24_1.3_20231018_0,16.19,-16.24,7
mc_16.18_58.21_1.3_20231018_0,16.18,58.21,2
mc_16.18_66.08_1.3_20231018_0,16.18,66.08,2
mc_16.19_65.70_1.3_20231018_0,16.19,65.7,2
mc_16.20_40.47_1.3_20231018_0,16.2,40.47,1
mc_16.20_65.80_1.3_20231018_0,16.2,65.8,2
mc_16.21_3.32_1.3_20231018_0,16.21,3.32,9
mc_16.23_-18.24_1.3_20231018_0,16.23,-18.24,7
mc_16.23_-18.55_1.3_20231018_0,16.23,-18.55,7
mc_16.25_65.95_1.3_20231018_0,16.25,65.95,2
mc_16.27_-16.65_1.3_20231018_0,16.27,-16.65,7
mc_16.27_39.97_1.3_20231018_0,16.27,39.97,1
mc_16.28_-16.37_1.3_20231018_0,16.28,-16.37,7
mc_16.30_-14.46_1.3_20231018_0,16.3,-14.46,5
mc_16.30_-18.14_1.3_20231018_0,16.3,-18.14,7
mc_16.30_-19.00_1.3_20231018_0,16.3,-19.0,7
mc_16.31_-18.09_1.3_20231018_0,16.31,-18.09,7
mc_16.30_46.18_1.3_20231018_0,16.3,46.18,2
mc_16.31_-18.11_1.3_20231018_0,16.31,-18.11,7
mc_16.31_44.47_1.3_20231018_0,16.31,44.47,8
mc_16.31_57.96_1.3_20231018_0,16.31,57.96,2
mc_16.31_57.58_1.3_20231018_0,16.31,57.58,2
mc_16.31_6.49_1.3_20231018_0,16.31,6.49,8
mc_16.31_6.24_1.3_20231018_0,16.31,6.24,8
mc_16.32_-18.99_1.3_20231018_0,16.32,-18.99,7
mc_16.34_44.34_1.3_20231018_0,16.34,44.34,8
mc_16.34_-9.52_1.3_20231018_0,16.34,-9.52,7
mc_16.38_60.56_1.3_20231018_0,16.38,60.56,1
mc_16.40_-16.49_1.3_20231018_0,16.4,-16.49,7
mc_16.40_41.28_1.3_20231018_0,16.4,41.28,1
mc_16.43_-16.74_1.3_20231018_0,16.43,-16.74,7
mc_16.43_-18.23_1.3_20231018_0,16.43,-18.23,7
mc_16.43_-18.24_1.3_20231018_0,16.43,-18.24,7
mc_16.43_-18.98_1.3_20231018_0,16.43,-18.98,7
mc_16.43_58.08_1.3_20231018_0,16.43,58.08,2
mc_16.43_60.58_1.3_20231018_0,16.43,60.58,1
mc_16.43_65.95_1.3_20231018_0,16.43,65.95,2
mc_16.45_-16.72_1.3_20231018_0,16.45,-16.72,7
mc_16.45_-18.42_1.3_20231018_0,16.45,-18.42,7
mc_16.46_-16.49_1.3_20231018_0,16.46,-16.49,7
mc_16.46_65.98_1.3_20231018_0,16.46,65.98,2
mc_16.48_41.00_1.3_20231018_0,16.48,41.0,1
mc_16.49_-18.50_1.3_20231018_0,16.49,-18.5,7
mc_16.54_50.34_1.3_20231018_0,16.54,50.34,2
mc_16.54_60.18_1.3_20231018_0,16.54,60.18,1
mc_16.56_-18.33_1.3_20231018_0,16.56,-18.33,7
mc_16.56_-18.36_1.3_20231018_0,16.56,-18.36,7
mc_16.56_44.34_1.3_20231018_0,16.56,44.34,8
mc_16.58_-16.73_1.3_20231018_0,16.58,-16.73,7
mc_16.56_44.58_1.3_20231018_0,16.56,44.58,8
mc_16.56_50.21_1.3_20231018_0,16.56,50.21,2
mc_16.61_-16.38_1.3_20231018_0,16.61,-16.38,7
mc_16.67_-16.81_1.3_20231018_0,16.67,-16.81,7
mc_16.61_44.46_1.3_20231018_0,16.61,44.46,8
mc_16.68_-18.94_1.3_20231018_0,16.68,-18.94,7
mc_16.68_5.75_1.3_20231018_0,16.68,5.75,8
mc_16.68_50.09_1.3_20231018_0,16.68,50.09,2
mc_16.68_58.96_1.3_20231018_0,16.68,58.96,9
mc_16.68_59.33_1.3_20231018_0,16.68,59.33,9
mc_16.68_6.37_1.3_20231018_0,16.68,6.37,8
mc_16.73_-18.84_1.3_20231018_0,16.73,-18.84,7
mc_16.75_50.34_1.3_20231018_0,16.75,50.34,2
mc_16.78_-16.49_1.3_20231018_0,16.78,-16.49,7
mc_16.79_44.22_1.3_20231018_0,16.79,44.22,8
mc_16.81_5.87_1.3_20231018_0,16.81,5.87,8
mc_16.81_4.50_1.3_20231018_0,16.81,4.5,8
mc_16.81_6.24_1.3_20231018_0,16.81,6.24,8
mc_16.81_6.62_1.3_20231018_0,16.81,6.62,8
mc_16.83_44.63_1.3_20231018_0,16.83,44.63,8
mc_16.84_44.34_1.3_20231018_0,16.84,44.34,8
mc_16.86_-16.24_1.3_20231018_0,16.86,-16.24,7
mc_16.86_-17.24_1.3_20231018_0,16.86,-17.24,7
mc_16.88_-19.86_1.3_20231018_0,16.88,-19.86,9
mc_16.89_-17.21_1.3_20231018_0,16.89,-17.21,7
mc_16.89_-17.38_1.3_20231018_0,16.89,-17.38,7
mc_16.90_50.21_1.3_20231018_0,16.9,50.21,2
mc_16.92_44.47_1.3_20231018_0,16.92,44.47,8
mc_16.92_44.52_1.3_20231018_0,16.92,44.52,8
mc_16.93_-16.75_1.3_20231018_0,16.93,-16.75,7
mc_16.93_40.48_1.3_20231018_0,16.93,40.48,5
mc_16.93_6.12_1.3_20231018_0,16.93,6.12,8
mc_16.93_8.26_1.3_20231018_0,16.93,8.26,7
mc_16.94_-16.49_1.3_20231018_0,16.94,-16.49,7
mc_16.95_-16.18_1.3_20231018_0,16.95,-16.18,7
mc_16.95_-17.25_1.3_20231018_0,16.95,-17.25,7
mc_16.95_50.09_1.3_20231018_0,16.95,50.09,2
mc_16.95_50.34_1.3_20231018_0,16.95,50.34,2
mc_16.96_58.83_1.3_20231018_0,16.96,58.83,9
mc_16.97_-18.75_1.3_20231018_0,16.97,-18.75,7
mc_16.98_-15.78_1.3_20231018_0,16.98,-15.78,7
mc_16.98_-16.24_1.3_20231018_0,16.98,-16.24,7
mc_16.97_6.74_1.3_20231018_0,16.97,6.74,8
mc_16.98_-19.66_1.3_20231018_0,16.98,-19.66,9
mc_16.99_-15.62_1.3_20231018_0,16.99,-15.62,7
mc_16.98_62.45_1.3_20231018_0,16.98,62.45,9
mc_16.99_-16.62_1.3_20231018_0,16.99,-16.62,7
mc_160.00_58.08_1.3_20231018_0,160.0,58.08,5
mc_160.04_58.19_1.3_20231018_0,160.04,58.19,5
mc_160.01_62.06_1.3_20231018_0,160.01,62.06,7
mc_160.08_62.19_1.3_20231018_0,160.08,62.19,7
mc_160.11_62.45_1.3_20231018_0,160.11,62.45,7
mc_160.13_57.83_1.3_20231018_0,160.13,57.83,5
mc_160.13_57.92_1.3_20231018_0,160.13,57.92,5
mc_160.15_57.71_1.3_20231018_0,160.15,57.71,5
mc_160.13_62.44_1.3_20231018_0,160.13,62.44,7
mc_160.17_59.08_1.3_20231018_0,160.17,59.08,5
mc_160.18_61.46_1.3_20231018_0,160.18,61.46,7
mc_160.25_56.33_1.3_20231018_0,160.25,56.33,5
mc_160.31_61.43_1.3_20231018_0,160.31,61.43,7
mc_160.33_61.60_1.3_20231018_0,160.33,61.6,7
mc_160.34_62.27_1.3_20231018_0,160.34,62.27,7
mc_160.37_61.13_1.3_20231018_0,160.37,61.13,7
mc_160.37_61.95_1.3_20231018_0,160.37,61.95,7
mc_160.38_62.19_1.3_20231018_0,160.38,62.19,7
mc_160.39_61.64_1.3_20231018_0,160.39,61.64,7
mc_160.40_58.08_1.3_20231018_0,160.4,58.08,5
mc_160.46_56.33_1.3_20231018_0,160.46,56.33,5
mc_160.46_58.96_1.3_20231018_0,160.46,58.96,5
mc_160.47_58.71_1.3_20231018_0,160.47,58.71,5
mc_160.50_57.70_1.3_20231018_0,160.5,57.7,5
mc_160.51_57.71_1.3_20231018_0,160.51,57.71,5
mc_160.53_58.58_1.3_20231018_0,160.53,58.58,5
mc_160.55_58.96_1.3_20231018_0,160.55,58.96,5
mc_160.63_56.18_1.3_20231018_0,160.63,56.18,5
mc_160.64_59.08_1.3_20231018_0,160.64,59.08,5
mc_160.64_59.32_1.3_20231018_0,160.64,59.32,5
mc_160.66_58.28_1.3_20231018_0,160.66,58.28,5
mc_160.69_59.58_1.3_20231018_0,160.69,59.58,5
mc_160.76_58.58_1.3_20231018_0,160.76,58.58,5
mc_160.79_58.44_1.3_20231018_0,160.79,58.44,5
mc_160.79_58.58_1.3_20231018_0,160.79,58.58,5
mc_160.82_56.21_1.3_20231018_0,160.82,56.21,5
mc_160.88_55.96_1.3_20231018_0,160.88,55.96,5
mc_160.88_56.07_1.3_20231018_0,160.88,56.07,5
mc_160.96_55.33_1.3_20231018_0,160.96,55.33,5
mc_161.01_58.83_1.3_20231018_0,161.01,58.83,5
mc_161.07_55.45_1.3_20231018_0,161.07,55.45,5
mc_161.07_56.21_1.3_20231018_0,161.07,56.21,5
mc_161.08_55.21_1.3_20231018_0,161.08,55.21,5
mc_161.08_62.08_1.3_20231018_0,161.08,62.08,7
mc_161.13_59.46_1.3_20231018_0,161.13,59.46,5
mc_161.15_55.83_1.3_20231018_0,161.15,55.83,5
mc_161.21_55.96_1.3_20231018_0,161.21,55.96,5
mc_161.26_58.83_1.3_20231018_0,161.26,58.83,5
mc_161.26_59.69_1.3_20231018_0,161.26,59.69,5
mc_161.31_55.62_1.3_20231018_0,161.31,55.62,5
mc_161.31_59.21_1.3_20231018_0,161.31,59.21,5
mc_161.39_55.82_1.3_20231018_0,161.39,55.82,5
mc_161.53_59.83_1.3_20231018_0,161.53,59.83,5
mc_161.45_61.40_1.3_20231018_0,161.45,61.4,7
mc_161.63_59.58_1.3_20231018_0,161.63,59.58,5
mc_161.58_62.11_1.3_20231018_0,161.58,62.11,7
mc_161.62_60.07_1.3_20231018_0,161.62,60.07,5
mc_161.53_61.40_1.3_20231018_0,161.53,61.4,7
mc_161.65_59.46_1.3_20231018_0,161.65,59.46,5
mc_161.67_61.83_1.3_20231018_0,161.67,61.83,7
mc_161.71_61.63_1.3_20231018_0,161.71,61.63,7
mc_161.74_61.84_1.3_20231018_0,161.74,61.84,7
mc_161.75_59.71_1.3_20231018_0,161.75,59.71,5
mc_161.77_59.21_1.3_20231018_0,161.77,59.21,5
mc_161.79_59.22_1.3_20231018_0,161.79,59.22,5
mc_161.79_59.48_1.3_20231018_0,161.79,59.48,5
mc_161.94_59.96_1.3_20231018_0,161.94,59.96,5
mc_161.96_62.01_1.3_20231018_0,161.96,62.01,7
mc_162.00_60.20_1.3_20231018_0,162.0,60.2,5
mc_162.11_61.97_1.3_20231018_0,162.11,61.97,7
mc_162.12_63.54_1.3_20231018_0,162.12,63.54,10
mc_162.25_62.20_1.3_20231018_0,162.25,62.2,7
mc_162.30_60.46_1.3_20231018_0,162.3,60.46,5
mc_162.36_61.71_1.3_20231018_0,162.36,61.71,7
mc_162.43_60.44_1.3_20231018_0,162.43,60.44,5
mc_162.56_60.44_1.3_20231018_0,162.56,60.44,5
mc_162.58_62.08_1.3_20231018_0,162.58,62.08,7
mc_162.63_61.82_1.3_20231018_0,162.63,61.82,7
mc_162.67_62.16_1.3_20231018_0,162.67,62.16,7
mc_162.71_68.83_1.3_20231018_0,162.71,68.83,2
mc_162.75_61.95_1.3_20231018_0,162.75,61.95,7
mc_162.78_68.67_1.3_20231018_0,162.78,68.67,2
mc_163.51_60.70_1.3_20231018_0,163.51,60.7,3
mc_163.63_60.46_1.3_20231018_0,163.63,60.46,3
mc_163.75_68.04_1.3_20231018_0,163.75,68.04,7
mc_163.80_62.62_1.3_20231018_0,163.8,62.62,10
mc_163.98_60.58_1.3_20231018_0,163.98,60.58,3
mc_164.02_61.32_1.3_20231018_0,164.02,61.32,3
mc_164.14_60.95_1.3_20231018_0,164.14,60.95,3
mc_164.18_62.80_1.3_20231018_0,164.18,62.8,10
mc_164.18_69.02_1.3_20231018_0,164.18,69.02,7
mc_164.25_61.51_1.3_20231018_0,164.25,61.51,3
mc_164.32_61.36_1.3_20231018_0,164.32,61.36,3
mc_164.33_61.21_1.3_20231018_0,164.33,61.21,3
mc_164.33_61.27_1.3_20231018_0,164.33,61.27,3
mc_164.40_60.54_1.3_20231018_0,164.4,60.54,3
mc_164.40_61.83_1.3_20231018_0,164.4,61.83,3
mc_164.42_61.93_1.3_20231018_0,164.42,61.93,3
mc_164.42_62.95_1.3_20231018_0,164.42,62.95,10
mc_164.49_60.46_1.3_20231018_0,164.49,60.46,3
mc_164.55_61.64_1.3_20231018_0,164.55,61.64,3
mc_164.64_61.21_1.3_20231018_0,164.64,61.21,3
mc_164.67_62.14_1.3_20231018_0,164.67,62.14,3
mc_164.68_61.70_1.3_20231018_0,164.68,61.7,3
mc_164.70_60.92_1.3_20231018_0,164.7,60.92,3
mc_164.70_61.90_1.3_20231018_0,164.7,61.9,3
mc_164.95_61.25_1.3_20231018_0,164.95,61.25,3
mc_165.00_60.12_1.3_20231018_0,165.0,60.12,3
mc_165.00_61.78_1.3_20231018_0,165.0,61.78,3
mc_165.01_64.32_1.3_20231018_0,165.01,64.32,3
mc_165.38_67.70_1.3_20231018_0,165.38,67.7,5
mc_165.44_61.97_1.3_20231018_0,165.44,61.97,3
mc_165.65_68.08_1.3_20231018_0,165.65,68.08,5
mc_165.68_64.45_1.3_20231018_0,165.68,64.45,3
mc_165.70_68.16_1.3_20231018_0,165.7,68.16,5
mc_165.73_62.95_1.3_20231018_0,165.73,62.95,3
mc_165.74_63.27_1.3_20231018_0,165.74,63.27,3
mc_165.76_67.42_1.3_20231018_0,165.76,67.42,5
mc_165.78_62.95_1.3_20231018_0,165.78,62.95,3
mc_165.80_67.55_1.3_20231018_0,165.8,67.55,5
mc_165.95_62.19_1.3_20231018_0,165.95,62.19,3
mc_165.96_62.03_1.3_20231018_0,165.96,62.03,3
mc_166.00_64.19_1.3_20231018_0,166.0,64.19,3
mc_166.07_64.58_1.3_20231018_0,166.07,64.58,3
mc_166.07_67.77_1.3_20231018_0,166.07,67.77,5
mc_166.11_62.20_1.3_20231018_0,166.11,62.2,3
mc_166.16_64.33_1.3_20231018_0,166.16,64.33,3
mc_166.16_64.45_1.3_20231018_0,166.16,64.45,3
mc_166.18_62.83_1.3_20231018_0,166.18,62.83,3
mc_166.20_64.55_1.3_20231018_0,166.2,64.55,3
mc_166.22_62.30_1.3_20231018_0,166.22,62.3,3
mc_166.23_63.30_1.3_20231018_0,166.23,63.3,3
mc_166.27_67.76_1.3_20231018_0,166.27,67.76,5
mc_166.29_64.55_1.3_20231018_0,166.29,64.55,3
mc_166.30_62.34_1.3_20231018_0,166.3,62.34,3
mc_166.37_62.19_1.3_20231018_0,166.37,62.19,3
mc_166.53_67.77_1.3_20231018_0,166.53,67.77,5
mc_166.55_65.32_1.3_20231018_0,166.55,65.32,5
mc_166.56_63.70_1.3_20231018_0,166.56,63.7,3
mc_166.58_66.70_1.3_20231018_0,166.58,66.7,3
mc_166.62_63.08_1.3_20231018_0,166.62,63.08,3
mc_166.63_62.51_1.3_20231018_0,166.63,62.51,3
mc_166.63_63.63_1.3_20231018_0,166.63,63.63,3
mc_166.72_60.43_1.3_20231018_0,166.72,60.43,5
mc_166.83_62.20_1.3_20231018_0,166.83,62.2,3
mc_166.84_64.32_1.3_20231018_0,166.84,64.32,3
mc_166.85_63.78_1.3_20231018_0,166.85,63.78,3
mc_166.88_62.26_1.3_20231018_0,166.88,62.26,3
mc_166.91_64.45_1.3_20231018_0,166.91,64.45,3
mc_166.93_63.83_1.3_20231018_0,166.93,63.83,3
mc_166.97_62.92_1.3_20231018_0,166.97,62.92,3
